대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리주택대장PK,건물명,특수지명,블록,복리분양시설종류코드,복리분양시설종류코드명,기타시설,용도코드,용도코드명,기타용도,면적(㎡),개소
서울특별시 강남구 대치동 977번지,11680,10600,0,977,0,1.02E+12,대치 르엘,,,90000,기타복리시설,,2001,아파트,주민공동시설,2493.5193,7
서울특별시 강남구 대치동 985번지,11680,10600,0,985,0,1.02E+12,우성2차아파트,,,6000,노인정,경로당,2006,복리시설,,135.29,1
서울특별시 강남구 대치동 985번지,11680,10600,0,985,0,1.02E+12,우성2차아파트,,,5099,기타시설,보육시설,2006,복리시설,,148.23,0
서울특별시 강남구 대치동 985번지,11680,10600,0,985,0,1.02E+12,우성2차아파트,,,5099,기타시설,문고,2006,복리시설,,118.9,1
서울특별시 강남구 대치동 985번지,11680,10600,0,985,0,1.02E+12,우성2차아파트,,,5099,기타시설,주민공동시설,2006,복리시설,,625.26,0
서울특별시 강남구 대치동 985번지,11680,10600,0,985,0,1.02E+12,우성2차아파트,,,5099,기타시설,경비실,2005,부대시설,,40.42,2
서울특별시 강남구 대치동 1007-2번지,11680,10600,0,1007,2,1024164,대치동4차 풍림 아이원 아파트,,,2001,회의장,,2001,아파트,입주자집회소,132.55,1
서울특별시 강남구 대치동 1019-3번지,11680,10600,0,1019,3,1.02E+12,대치 더 클래스,,,2001,회의장,지하1층 주민회의실,2001,아파트,,130.305,1
서울특별시 강남구 대치동 1019-3번지,11680,10600,0,1019,3,1.02E+12,대치 더 클래스,,,3099,기타운동장,지하1층 헬스장,2001,아파트,,253.485,1
서울특별시 강남구 논현동 40번지,11680,10800,0,40,0,1.02E+12,브라이튼 N40,,,5099,기타시설,주민공동시설,2006,복리시설,,1463.8403,3
서울특별시 강남구 논현동 106번지,11680,10800,0,106,0,1.02E+12,펜트힐 캐스케이드,,,90000,기타복리시설,주민공동시설(커뮤니티),2001,아파트,기타공용,124.02,1
서울특별시 강남구 논현동 107-44번지,11680,10800,0,107,44,1.00E+21,,,,5099,기타시설,주차장,2005,부대시설,주차장,221.49,1
서울특별시 강남구 논현동 114번지,11680,10800,0,114,0,1.02E+12,논현동 114 주상복합,,,2099,기타집회장,주민공동시설,2005,부대시설,주민공동시설,1207.8119,3
서울특별시 강남구 논현동 130-9번지,11680,10800,0,130,9,1.02E+12,K HILLS,,,2099,기타집회장,주민공동회의휴게실,2005,부대시설,주민공동회의휴게실,227.45,1
서울특별시 강남구 논현동 130-9번지,11680,10800,0,130,9,1.02E+12,K HILLS,,,3099,기타운동장,피트니스센터,2005,부대시설,주민공동피트니스센터,60.82,1
서울특별시 강남구 논현동 211-21번지,11680,10800,0,211,21,1.02E+12,펜트힐 루 논현,,,2099,기타집회장,주민공동시설,2001,아파트,주민커뮤니티시설,134.219,1
서울특별시 강남구 논현동 225-6번지,11680,10800,0,225,6,1.02E+12,논현 아이파크,,,90000,기타복리시설,커뮤니티센터,2006,복리시설,커뮤니티센터,72.05,1
서울특별시 강남구 세곡동 516번지,11680,11100,0,516,0,1.02E+12,세곡리엔파크3단지,,,3099,기타운동장,,2006,복리시설,,253.56,1
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,,,,90000,기타복리시설,주민공동시설-1,2006,복리시설,다목적실,92.0805,1
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,,,,90000,기타복리시설,주민공동시설-1,2006,복리시설,다목적실,39.6938,1
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,,,,90000,기타복리시설,주민공동시설-2,2006,복리시설,다목적실,100.8666,1
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,,,,90000,기타복리시설,주민공동시설-3,2006,복리시설,"경로당, 독서실",169.9576,1
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,강남 효성해링턴 코트,,,90000,기타복리시설,주민공동시설,2002,연립주택,경로당 등,1252.8412,3
서울특별시 강남구 세곡동 541번지,11680,11100,0,541,0,1.02E+12,강남 효성해링턴 코트,,,1000,어린이놀이터,,2002,연립주택,어린이놀이터,264.75,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH도시형생활주택,서울강남보금자리주택지구,단지1블럭,1000,어린이놀이터,,2006,복리시설,놀이터,88.62,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH도시형생활주택,서울강남보금자리주택지구,단지1블럭,2099,기타집회장,주민공동시설,2006,복리시설,주민편의시설,75.94,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,6000,노인정,경로당,2006,복리시설,,123.97,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,90000,기타복리시설,주민공동시설,2006,복리시설,,322.65,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,90000,기타복리시설,작은도서관,2006,복리시설,,82.59,1
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,1000,어린이놀이터,,2006,복리시설,,1244.53,3
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,3001,배드민턴,,2006,복리시설,,927.92,2
서울특별시 강남구 세곡동 블록,11680,11100,2,0,0,1.00E+12,LH아파트,서울강남보금자리주택지구,A7블럭,11099,기타아동관련시설,보육시설,2006,복리시설,,220.38,1
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,1000,어린이놀이터,어린이놀이터,2001,아파트,어린이놀이터,914.74,2
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,6000,노인정,경로당,2001,아파트,경로당,125.25,1
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,90000,기타복리시설,주민공동시설,2001,아파트,주민공동시설,311.88,1
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,11000,아동관련시설,보육시설,2001,아파트,보육시설,272.65,1
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,90000,기타복리시설,문고,2001,아파트,문고,79.25,1
서울특별시 강남구 세곡동 블록,11680,11100,2,,,1.00E+12,세곡리엔파크5단지,세곡지구5블록(예정지번:세곡동525),,7199,기타구매시설,근린생활시설,2001,아파트,근린생활시설,601.91,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,1000,어린이놀이터,,2006,복리시설,,611.43,2
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,6000,노인정,경로당,2006,복리시설,,131.27,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,10001,옥내운동시설,,2006,복리시설,,295.07,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,90000,기타복리시설,작은도서관,2006,복리시설,,49.44,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,90000,기타복리시설,멀티프로그램실,2006,복리시설,,87.14,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,90000,기타복리시설,보육시설,2006,복리시설,,205.42,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,90000,기타복리시설,인포넷실,2006,복리시설,,75.22,1
서울특별시 강남구 자곡동 블록,11680,11200,2,0,0,1.00E+12,서울강남A4BL아파트 건설공사6공구,강남보금자리지구,A4BL,90000,기타복리시설,주민카페,2006,복리시설,,48.77,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.02E+12,율현리엔파크,,,90000,기타복리시설,,2006,복리시설,"경비실, 방재실",17.25,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.02E+12,율현리엔파크,,,90000,기타복리시설,,2006,복리시설,"통신실, MDF실",29.87,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.02E+12,율현리엔파크,,,90000,기타복리시설,,2006,복리시설,"커뮤니티룸, 공동화장실",75.45,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.00E+12,세곡2 소규모 임대주택,,,90000,기타복리시설,,2006,복리시설,"커뮤니티룸, 공동화장실",75.45,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.00E+12,세곡2 소규모 임대주택,,,90000,기타복리시설,,2006,복리시설,"경비실, 방재실",17.25,1
서울특별시 강남구 율현동 167번지,11680,11300,0,167,0,1.00E+12,세곡2 소규모 임대주택,,,90000,기타복리시설,,2006,복리시설,"통신실, MDF실",29.87,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,1000,어린이놀이터,,2006,복리시설,어린이놀이터,1805.29,4
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,6000,노인정,,2006,복리시설,노인정,190.77,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,,,근린생활시설,2004,생활편익시설,근린생활시설,550.28,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,,,주민운동시설,2006,복리시설,옥외운동시설,1331.29,3
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,,,보육시설,2006,복리시설,보육시설,435.76,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,,,작은도서관,2006,복리시설,작은도서관,175.65,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,강남한양수자인,세곡2보금자리주택지구,4블록,,,"복리시설(주민회의,휘트니스)",2006,복리시설,"주민회의,휘트니스",1216.73,0
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,1000,어린이놀이터,,2001,아파트,놀이터,1536.94,3
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,3099,기타운동장,,2001,아파트,주민운동시설,883.34,4
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,6000,노인정,경로당,2001,아파트,경로당,215.26,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,90000,기타복리시설,주민공동시설,2001,아파트,주민공동시설,759.95,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,11099,기타아동관련시설,보육시설,2001,아파트,보육시설,545.79,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,90000,기타복리시설,작은도서관,2001,아파트,작은도서관,272,1
서울특별시 강남구 율현동 블록,11680,11300,2,0,0,1.00E+12,자곡포레,세곡2보금자리주택지구,3블록,90000,기타복리시설,근린생활시설,2001,아파트,근린생활시설,473.37,1
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,90000,기타복리시설,커뮤니티지원시설,2005,부대시설,"공공청사,운동시설",6630.89,1
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,6000,노인정,,2005,부대시설,,508.97,1
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,7199,기타구매시설,근린생활시설,2005,부대시설,,4396.91,5
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,5099,기타시설,주민공동시설,2005,부대시설,,8305.16,3
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,5099,기타시설,보육시설,2005,부대시설,,754.97,1
서울특별시 강남구 일원동 611-1번지,11680,11400,0,611,1,1.02E+12,디에이치 자이 개포,,,5099,기타시설,문고,2005,부대시설,,461.78,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,10001,옥내운동시설,주민편의시설2,2006,복리시설,,1864.9141,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,90000,기타복리시설,주민편의시설1,2006,복리시설,,363.0185,2
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,11099,기타아동관련시설,어린이집,2006,복리시설,,248.4801,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,6000,노인정,경로당,2006,복리시설,,224.8466,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,90000,기타복리시설,주민편의시설3,2006,복리시설,,336.0585,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,90000,기타복리시설,맘스스테이션,2006,복리시설,,27.275,1
서울특별시 강남구 일원동 615-1번지,11680,11400,0,615,1,1.02E+12,아파트 및 부대복리시설,,,1000,어린이놀이터,,2006,복리시설,,704,2
서울특별시 강남구 일원동 688번지,11680,11400,0,688,0,1.00E+12,,,,1000,어린이놀이터,,2005,부대시설,어린이놀이터,1790.53,5
서울특별시 강남구 일원동 689-1번지,11680,11400,0,689,1,1.02E+12,래미안 개포 루체하임,,,6000,노인정,,2006,복리시설,경로당,255.95,1
서울특별시 강남구 일원동 689-1번지,11680,11400,0,689,1,1.02E+12,래미안 개포 루체하임,,,1000,어린이놀이터,,2006,복리시설,,1053.6,2
서울특별시 강남구 일원동 743번지,11680,11400,0,743,0,1.00E+21,,,,90000,기타복리시설,주민공동시설,2006,복리시설,,93.32,1
서울특별시 강남구 수서동 537번지,11680,11500,0,537,0,1.02E+12,강남 더샵 포레스트,,,90000,기타복리시설,"문화,헬스시설",2006,복리시설,"주민회의실,카페테리아,헬스,gx룸",1254.95,1
서울특별시 강남구 수서동 537번지,11680,11500,0,537,0,1.02E+12,강남 더샵 포레스트,,,90000,기타복리시설,근린생활시설,2006,복리시설,근린생활시설,569.03,1
서울특별시 강남구 수서동 537번지,11680,11500,0,537,0,1.02E+12,강남 더샵 포레스트,,,1000,어린이놀이터,,2006,복리시설,어린이놀이터,749.49,2
